team_a,team_b,team_a_winrate,team_b_winrate,team_a_avg_scored,team_a_avg_conceded,team_b_avg_scored,team_b_avg_conceded,team_a_h2h_winrate,team_b_h2h_winrate,result
Norway,Gibraltar,0.5,0.0,1.1,1.0,0.3,3.0,1.0,0.0,home win
Croatia,Slovenia,0.4,0.4,1.3,1.0,1.3,0.6,0.6,0.1,home win
Slovakia,Cyprus,0.2,0.2,0.8,1.3,0.4,1.8,0.6,0.2,home win
Russia,Malta,0.5,0.3,1.2,1.2,1.4,1.6,1.0,0.0,home win
Kosovo,Spain,0.6,0.4,1.6,1.1,2.2,0.8,0.0,1.0,away win
Greece,Sweden,0.4,0.8,1.3,0.9,1.8,0.7,0.2857142857142857,0.2857142857142857,home win
Northern Ireland,Switzerland,0.3,0.5,1.2,1.1,2.2,1.3,0.3333333333333333,0.3333333333333333,draw
Italy,Lithuania,0.6,0.1,1.8,0.5,0.4,2.3,0.7142857142857143,0.0,home win
Wales,Estonia,0.4,0.3,0.8,1.1,1.1,2.0,1.0,0.0,draw
Belarus,Belgium,0.3,0.8,1.7,2.5,2.7,0.6,0.0,1.0,away win
Albania,San Marino,0.6,0.0,1.4,1.3,0.2,3.3,1.0,0.0,home win
Hungary,Andorra,0.3,0.1,1.4,1.5,0.5,3.1,0.8,0.2,home win
Poland,England,0.3,0.8,2.5,1.6,2.0,0.2,0.05,0.6,draw
Iceland,Germany,0.2,0.5,1.1,2.0,2.4,1.1,0.0,0.8,away win
Armenia,Liechtenstein,0.5,0.0,1.2,1.4,0.3,3.0,0.6,0.0,draw
North Macedonia,Romania,0.3,0.5,1.8,1.5,1.9,1.3,0.16666666666666666,0.8333333333333334,draw
Costa Rica,Jamaica,0.3,0.3,0.8,1.1,0.9,1.7,0.4827586206896552,0.13793103448275862,draw
Panama,Mexico,0.5,0.8,2.9,1.1,1.9,0.3,0.09523809523809523,0.6666666666666666,draw
Canada,El Salvador,0.6,0.3,2.1,0.7,0.8,0.5,0.5,0.3125,home win
Honduras,United States,0.2,0.8,1.1,1.3,1.9,0.4,0.15384615384615385,0.6538461538461539,away win
Colombia,Chile,0.2,0.2,1.1,1.1,0.7,0.9,0.24390243902439024,0.36585365853658536,home win
Paraguay,Venezuela,0.2,0.1,1.1,1.3,0.6,1.5,0.6538461538461539,0.15384615384615385,home win
Uruguay,Ecuador,0.3,0.2,0.9,0.7,1.0,1.4,0.6382978723404256,0.14893617021276595,home win
Argentina,Bolivia,0.6,0.1,1.8,0.7,1.1,2.1,0.7,0.175,home win
Brazil,Peru,0.8,0.4,1.7,0.3,1.4,1.6,0.7142857142857143,0.10204081632653061,home win
Sudan,Guinea,0.5,0.5,1.2,1.1,1.1,0.9,0.0,1.0,draw
Morocco,Guinea-Bissau,0.8,0.6,1.8,0.3,1.7,1.1,0.0,0.0,home win
Iraq,Lebanon,0.5,0.2,1.4,0.8,0.9,1.3,0.5714285714285714,0.07142857142857142,draw
South Korea,Syria,0.7,0.4,1.9,0.8,1.2,1.2,0.5,0.125,home win
United Arab Emirates,Iran,0.6,0.9,2.8,0.8,2.9,0.4,0.06666666666666667,0.7333333333333333,away win
Saudi Arabia,Japan,0.8,0.8,2.3,0.4,3.9,0.5,0.2857142857142857,0.6428571428571429,home win
China,Vietnam,0.5,0.5,2.1,1.0,1.5,1.0,1.0,0.0,home win
Australia,Oman,1.0,0.6,3.2,0.2,1.3,0.6,0.5555555555555556,0.1111111111111111,home win
Honduras,Costa Rica,0.2,0.3,1.1,1.5,0.9,1.2,0.3050847457627119,0.3389830508474576,draw
United States,Jamaica,0.8,0.3,2.0,0.3,1.0,1.5,0.6071428571428571,0.10714285714285714,home win
El Salvador,Panama,0.2,0.4,0.6,1.0,1.7,1.2,0.38095238095238093,0.3333333333333333,home win
Mexico,Canada,0.7,0.6,1.7,0.4,2.0,0.7,0.6774193548387096,0.0967741935483871,draw
Equatorial Guinea,Zambia,0.5,0.4,1.0,1.1,1.1,1.2,0.0,1.0,home win
Tunisia,Mauritania,0.7,0.4,1.7,0.7,1.0,1.2,0.75,0.0,home win
Liberia,Cape Verde,0.3,0.3,0.4,1.2,1.1,1.1,0.5,0.5,away win
Nigeria,Central African Republic,0.4,0.1,1.3,1.1,0.6,2.0,0.0,0.0,away win
Rwanda,Uganda,0.3,0.2,0.9,0.5,0.6,0.7,0.25,0.40625,away win
Mali,Kenya,0.5,0.4,1.1,0.5,1.2,0.9,0.5,0.0,home win
DR Congo,Madagascar,0.2,0.2,0.6,1.1,1.3,1.6,0.5454545454545454,0.18181818181818182,home win
Tanzania,Benin,0.3,0.4,1.0,1.1,0.9,0.7,0.25,0.5,away win
Ecuador,Bolivia,0.1,0.1,0.8,1.4,1.0,2.2,0.45454545454545453,0.18181818181818182,home win
Venezuela,Brazil,0.1,0.8,0.7,1.6,1.7,0.3,0.037037037037037035,0.8518518518518519,away win
Paraguay,Argentina,0.3,0.7,1.1,1.2,2.0,0.6,0.15384615384615385,0.5288461538461539,draw
Peru,Chile,0.3,0.1,1.2,1.7,0.6,1.1,0.2804878048780488,0.5487804878048781,home win
Uruguay,Colombia,0.4,0.3,1.0,0.5,1.2,1.0,0.46511627906976744,0.27906976744186046,draw
Czech Republic,Wales,0.4,0.3,1.1,1.3,0.7,1.1,0.25,0.25,draw
Estonia,Belarus,0.3,0.2,1.0,1.8,1.5,2.6,0.4444444444444444,0.4444444444444444,home win
Gibraltar,Montenegro,0.0,0.3,0.4,3.2,1.3,1.2,0.0,1.0,away win
Latvia,Netherlands,0.3,0.7,1.7,2.0,3.1,0.8,0.0,1.0,away win
Turkey,Norway,0.3,0.5,1.4,2.0,1.5,1.1,0.5555555555555556,0.2222222222222222,draw
Malta,Slovenia,0.2,0.4,1.1,1.8,1.3,0.9,0.0,0.8571428571428571,away win
Cyprus,Croatia,0.2,0.4,0.3,1.8,1.5,1.0,0.0,1.0,away win
Russia,Slovakia,0.5,0.3,1.1,1.1,1.0,1.3,0.3,0.4,home win
Iceland,Armenia,0.2,0.5,1.0,2.2,1.2,1.4,0.5,0.25,draw
Germany,Romania,0.5,0.4,2.7,1.1,1.4,1.0,0.6428571428571429,0.14285714285714285,home win
Liechtenstein,North Macedonia,0.0,0.3,0.4,3.1,1.6,1.2,0.0,0.9,away win
Algeria,Niger,0.7,0.2,3.4,0.9,0.7,1.9,0.8,0.2,home win
Djibouti,Burkina Faso,0.3,0.5,0.9,2.2,1.3,0.6,0.0,0.0,away win
Malawi,Ivory Coast,0.3,0.5,0.7,1.5,1.4,0.7,0.16666666666666666,0.6666666666666666,away win
Cameroon,Mozambique,0.4,0.3,1.1,0.6,1.0,0.7,0.8333333333333334,0.16666666666666666,home win
Angola,Gabon,0.3,0.4,0.9,1.0,1.3,1.3,0.5,0.25,home win
Egypt,Libya,0.6,0.3,1.5,0.4,1.0,1.8,0.6470588235294118,0.23529411764705882,home win
Azerbaijan,Republic of Ireland,0.1,0.1,0.7,1.5,1.0,1.1,0.0,0.0,away win
Luxembourg,Serbia,0.2,0.4,0.7,1.4,1.7,0.9,0.0,1.0,away win
Sweden,Kosovo,0.7,0.5,1.6,0.9,1.5,1.3,1.0,0.0,home win
Georgia,Greece,0.1,0.4,0.6,1.9,1.3,0.9,0.0,0.75,away win
Lithuania,Bulgaria,0.1,0.2,0.4,2.6,0.8,1.2,0.0,1.0,home win
Switzerland,Northern Ireland,0.4,0.3,1.9,1.1,1.1,0.9,0.2857142857142857,0.2857142857142857,home win
Finland,Ukraine,0.2,0.4,0.5,1.2,1.5,1.4,0.0,0.6666666666666666,away win
Kazakhstan,Bosnia and Herzegovina,0.0,0.1,0.7,1.9,0.7,1.3,0.0,0.0,away win
Scotland,Israel,0.4,0.5,1.1,1.0,1.8,1.7,0.5,0.2,home win
Faroe Islands,Austria,0.2,0.3,1.1,1.8,0.9,1.6,0.14285714285714285,0.7142857142857143,away win
Moldova,Denmark,0.1,0.7,0.4,2.3,2.2,0.7,0.0,1.0,away win
Andorra,England,0.1,0.7,0.6,2.6,2.0,0.3,0.0,1.0,away win
Hungary,Albania,0.4,0.6,1.3,1.3,1.7,1.2,0.7142857142857143,0.14285714285714285,away win
Poland,San Marino,0.3,0.0,2.3,1.4,0.2,3.8,1.0,0.0,home win
Ethiopia,South Africa,0.5,0.6,1.7,0.8,1.3,0.4,0.5,0.0,away win
Ghana,Zimbabwe,0.4,0.1,1.2,0.9,0.7,1.4,0.5,0.16666666666666666,home win
Togo,Congo,0.1,0.3,0.6,1.2,0.8,1.0,0.5,0.375,draw
Senegal,Namibia,0.7,0.5,1.8,0.8,1.3,0.8,0.8333333333333334,0.16666666666666666,home win
Guinea,Sudan,0.4,0.5,1.0,0.9,1.3,1.0,0.5,0.0,draw
Morocco,Guinea-Bissau,0.8,0.5,2.0,0.3,1.6,1.6,1.0,0.0,home win
Costa Rica,El Salvador,0.3,0.3,0.7,1.0,0.7,0.9,0.6101694915254238,0.1694915254237288,home win
Jamaica,Canada,0.2,0.5,0.8,1.6,2.0,0.8,0.3,0.4,draw
Panama,United States,0.3,0.8,1.4,1.3,1.8,0.3,0.043478260869565216,0.6956521739130435,home win
Mexico,Honduras,0.6,0.2,1.4,0.5,1.1,1.4,0.5789473684210527,0.18421052631578946,home win
Zambia,Equatorial Guinea,0.3,0.5,0.9,1.4,1.1,1.1,0.5,0.5,draw
Mauritania,Tunisia,0.3,0.8,0.8,1.4,1.9,0.6,0.0,0.7692307692307693,draw
Central African Republic,Nigeria,0.1,0.4,0.5,2.0,1.2,1.1,1.0,0.0,away win
Cape Verde,Liberia,0.4,0.3,1.1,1.0,0.5,1.4,0.6666666666666666,0.3333333333333333,home win
Kenya,Mali,0.4,0.5,1.1,1.3,1.3,0.5,0.0,0.6666666666666666,away win
Uganda,Rwanda,0.3,0.3,0.7,0.7,0.9,0.4,0.42424242424242425,0.24242424242424243,home win
Benin,Tanzania,0.5,0.3,0.9,0.5,0.9,1.0,0.6,0.2,away win
Madagascar,DR Congo,0.2,0.3,1.2,1.7,0.8,0.8,0.16666666666666666,0.5833333333333334,home win
Bolivia,Peru,0.1,0.4,0.9,2.3,1.4,1.3,0.2708333333333333,0.4791666666666667,home win
Colombia,Brazil,0.2,0.8,1.1,1.0,1.8,0.4,0.09090909090909091,0.6060606060606061,draw
Venezuela,Ecuador,0.0,0.2,0.6,1.8,1.1,1.2,0.32142857142857145,0.5,home win
Argentina,Uruguay,0.7,0.4,1.8,0.4,1.0,0.5,0.4581005586592179,0.29608938547486036,home win
Chile,Paraguay,0.1,0.3,0.5,1.2,1.1,1.2,0.43548387096774194,0.46774193548387094,home win
Belarus,Czech Republic,0.2,0.4,1.2,2.3,1.3,1.1,0.0,1.0,away win
Estonia,Wales,0.4,0.2,1.2,1.8,0.8,1.3,0.0,0.6666666666666666,away win
Netherlands,Gibraltar,0.7,0.0,2.5,0.8,0.4,3.5,1.0,0.0,home win
Norway,Montenegro,0.5,0.4,1.6,0.9,1.6,1.2,0.6666666666666666,0.3333333333333333,home win
Latvia,Turkey,0.2,0.3,1.2,2.1,1.2,1.8,0.14285714285714285,0.14285714285714285,away win
Cyprus,Malta,0.1,0.1,0.1,2.0,0.8,2.1,0.42857142857142855,0.2857142857142857,draw
Croatia,Slovakia,0.4,0.3,1.5,1.0,0.8,1.2,0.7692307692307693,0.07692307692307693,draw
Slovenia,Russia,0.4,0.5,1.5,0.8,1.0,1.0,0.3333333333333333,0.5,away win
Iceland,Liechtenstein,0.2,0.0,1.1,1.9,0.4,3.2,0.625,0.125,home win
North Macedonia,Germany,0.3,0.6,1.5,1.2,2.8,1.0,1.0,0.0,away win
Romania,Armenia,0.3,0.4,1.2,1.2,1.1,1.4,0.6666666666666666,0.16666666666666666,home win
Burkina Faso,Djibouti,0.5,0.2,1.4,0.6,0.7,2.6,1.0,0.0,home win
Mozambique,Cameroon,0.2,0.5,0.6,1.0,1.4,0.7,0.14285714285714285,0.8571428571428571,away win
Ivory Coast,Malawi,0.6,0.3,1.6,0.6,0.7,1.4,0.7142857142857143,0.14285714285714285,home win
Gabon,Angola,0.3,0.3,1.1,1.4,1.0,1.0,0.23809523809523808,0.5238095238095238,home win
Libya,Egypt,0.3,0.6,0.9,1.5,1.5,0.4,0.2222222222222222,0.6666666666666666,away win
Iran,South Korea,1.0,0.7,2.9,0.2,2.0,0.9,0.41935483870967744,0.2903225806451613,draw
Syria,Lebanon,0.3,0.2,1.2,1.4,0.9,1.3,0.6111111111111112,0.2222222222222222,away win
United Arab Emirates,Iraq,0.6,0.5,2.7,0.6,1.4,0.8,0.25925925925925924,0.37037037037037035,draw
Japan,Australia,0.7,1.0,3.8,0.6,3.2,0.3,0.375,0.25,home win
Oman,Vietnam,0.6,0.4,1.4,0.9,1.6,1.3,1.0,0.0,home win
Saudi Arabia,China,0.9,0.6,2.4,0.3,2.3,1.0,0.3888888888888889,0.3888888888888889,home win
Portugal,Luxembourg,0.6,0.2,2.2,0.9,0.6,1.3,0.8888888888888888,0.05555555555555555,home win
Serbia,Azerbaijan,0.5,0.1,1.8,0.9,0.7,1.8,0.6666666666666666,0.16666666666666666,home win
Kosovo,Georgia,0.4,0.1,1.1,1.6,0.5,1.9,1.0,0.0,away win
Sweden,Greece,0.7,0.4,1.8,0.9,1.3,0.9,0.25,0.375,home win
Bulgaria,Northern Ireland,0.2,0.3,0.9,1.5,1.0,0.9,0.5,0.25,home win
Lithuania,Switzerland,0.1,0.4,0.5,2.6,1.9,1.0,0.0,1.0,away win
Kazakhstan,Finland,0.0,0.2,0.7,1.9,0.5,1.3,0.0,0.75,away win
Ukraine,Bosnia and Herzegovina,0.4,0.2,1.6,1.5,0.8,1.0,0.0,0.0,draw
Faroe Islands,Scotland,0.2,0.5,1.0,1.9,1.3,1.1,0.0,0.8,away win
Denmark,Austria,0.7,0.4,2.4,0.7,1.1,1.2,0.5,0.4,home win
Israel,Moldova,0.5,0.1,2.0,1.9,0.4,2.5,0.5714285714285714,0.0,home win
England,Hungary,0.7,0.3,2.4,0.3,1.0,1.4,0.6956521739130435,0.21739130434782608,draw
Albania,Poland,0.6,0.3,1.5,1.1,2.5,1.4,0.08333333333333333,0.6666666666666666,away win
San Marino,Andorra,0.0,0.1,0.2,4.0,0.5,2.8,0.0,1.0,away win
Niger,Algeria,0.2,0.7,0.8,2.2,3.7,0.9,0.16666666666666666,0.8333333333333334,away win
Zimbabwe,Ghana,0.1,0.5,0.7,1.4,1.5,0.7,0.14285714285714285,0.5714285714285714,away win
South Africa,Ethiopia,0.7,0.5,1.6,0.3,1.6,0.9,0.3333333333333333,0.3333333333333333,home win
Namibia,Senegal,0.5,0.7,1.4,1.1,1.9,0.8,0.14285714285714285,0.8571428571428571,away win
Congo,Togo,0.3,0.1,0.9,0.9,0.6,1.2,0.3333333333333333,0.4444444444444444,away win
Morocco,Guinea,0.8,0.3,2.0,0.2,1.1,1.1,0.38461538461538464,0.15384615384615385,home win
Honduras,Jamaica,0.2,0.2,0.9,1.5,0.7,1.2,0.5,0.2916666666666667,away win
United States,Costa Rica,0.7,0.4,1.7,0.4,0.9,0.7,0.46153846153846156,0.38461538461538464,home win
Canada,Panama,0.4,0.3,1.7,0.8,1.3,1.2,0.3,0.1,home win
El Salvador,Mexico,0.2,0.7,0.6,1.1,1.7,0.5,0.11428571428571428,0.8571428571428571,away win
Bolivia,Paraguay,0.1,0.3,0.7,2.2,1.1,1.2,0.22058823529411764,0.5147058823529411,home win
Colombia,Ecuador,0.2,0.2,1.1,1.0,1.1,1.2,0.48936170212765956,0.2765957446808511,draw
Argentina,Peru,0.8,0.3,2.0,0.3,1.2,1.3,0.6346153846153846,0.09615384615384616,home win
Brazil,Uruguay,0.7,0.4,1.5,0.4,1.0,0.8,0.48,0.26666666666666666,home win
Chile,Venezuela,0.2,0.1,0.6,1.1,0.7,1.6,0.7037037037037037,0.1111111111111111,home win
Uganda,Kenya,0.3,0.3,0.6,0.7,0.9,1.3,0.3853211009174312,0.28440366972477066,draw
Rwanda,Mali,0.3,0.5,0.9,0.4,1.3,0.5,0.0,0.6666666666666666,away win
Ethiopia,Ghana,0.5,0.5,1.6,0.9,1.1,0.6,0.2,0.8,draw
South Africa,Zimbabwe,0.7,0.1,1.4,0.1,0.5,1.3,0.4117647058823529,0.35294117647058826,home win
Congo,Namibia,0.2,0.5,0.7,1.1,1.4,1.2,0.6,0.2,draw
Togo,Senegal,0.2,0.7,0.7,1.2,2.0,0.9,0.4444444444444444,0.2777777777777778,draw
Tanzania,DR Congo,0.4,0.3,1.0,0.9,0.7,0.8,0.23076923076923078,0.46153846153846156,away win
Benin,Madagascar,0.4,0.2,0.8,0.6,1.2,1.7,0.6,0.2,home win
Lebanon,Iran,0.3,0.9,1.1,1.2,2.8,0.2,0.1,0.8,away win
Iraq,Syria,0.4,0.2,1.4,0.9,1.3,1.7,0.48148148148148145,0.18518518518518517,draw
South Korea,United Arab Emirates,0.6,0.6,2.0,1.0,2.9,0.8,0.65,0.1,home win
China,Oman,0.6,0.7,2.4,1.1,1.6,0.9,0.6666666666666666,0.3333333333333333,draw
Vietnam,Japan,0.3,0.8,1.4,1.5,4.0,0.5,0.0,1.0,away win
Australia,Saudi Arabia,0.9,0.9,2.8,0.5,2.4,0.5,0.625,0.125,draw
Republic of Ireland,Portugal,0.3,0.7,1.7,1.0,2.7,0.9,0.2857142857142857,0.5714285714285714,draw
Azerbaijan,Luxembourg,0.1,0.2,0.8,2.0,0.6,1.8,0.16666666666666666,0.3333333333333333,away win
Georgia,Sweden,0.2,0.7,0.7,2.0,1.8,0.9,0.0,1.0,home win
Greece,Spain,0.4,0.5,1.3,1.1,2.3,1.1,0.09090909090909091,0.6363636363636364,away win
Russia,Cyprus,0.6,0.1,1.1,0.9,0.3,1.8,0.9,0.0,home win
Malta,Croatia,0.1,0.4,0.9,2.2,1.6,1.1,0.0,0.8888888888888888,away win
Slovakia,Slovenia,0.2,0.4,0.8,1.3,1.6,1.0,0.25,0.375,draw
Germany,Liechtenstein,0.7,0.0,3.1,0.9,0.3,3.5,1.0,0.0,home win
Armenia,North Macedonia,0.3,0.2,1.0,1.5,1.3,1.5,0.36363636363636365,0.36363636363636365,away win
Romania,Iceland,0.4,0.3,1.2,1.1,1.5,1.6,0.75,0.25,draw
Ecuador,Venezuela,0.3,0.1,1.2,1.1,0.7,1.9,0.4827586206896552,0.3448275862068966,home win
Paraguay,Chile,0.2,0.3,0.8,1.5,0.8,1.0,0.4603174603174603,0.4444444444444444,away win
Peru,Bolivia,0.3,0.3,1.0,1.2,1.0,1.8,0.46938775510204084,0.2857142857142857,home win
Brazil,Colombia,0.7,0.2,1.5,0.5,1.0,0.8,0.5882352941176471,0.08823529411764706,home win
Burkina Faso,Niger,0.5,0.2,1.4,0.5,0.8,2.3,0.47368421052631576,0.10526315789473684,draw
Djibouti,Algeria,0.2,0.8,0.7,2.2,3.9,0.7,0.0,1.0,away win
Gabon,Libya,0.4,0.2,1.3,1.4,0.7,1.7,0.25,0.75,home win
Angola,Egypt,0.3,0.7,0.9,0.9,1.7,0.3,0.0,0.6666666666666666,draw
Guinea,Guinea-Bissau,0.3,0.4,1.1,1.4,1.4,1.8,0.35714285714285715,0.2857142857142857,draw
Morocco,Sudan,0.9,0.4,2.3,0.2,1.4,1.2,0.5,0.0,home win
Canada,Costa Rica,0.4,0.3,1.7,0.8,0.7,0.8,0.22727272727272727,0.36363636363636365,home win
Honduras,Panama,0.2,0.3,0.9,1.7,1.4,1.6,0.5319148936170213,0.23404255319148937,away win
El Salvador,Jamaica,0.1,0.3,0.4,1.3,0.8,1.1,0.21739130434782608,0.43478260869565216,draw
United States,Mexico,0.7,0.6,1.3,0.4,1.7,0.8,0.2898550724637681,0.5072463768115942,home win
Northern Ireland,Lithuania,0.3,0.1,1.0,1.0,0.5,2.6,0.6666666666666666,0.0,home win
Italy,Switzerland,0.5,0.4,1.6,0.8,1.6,1.0,0.48333333333333334,0.13333333333333333,draw
Moldova,Scotland,0.1,0.5,0.5,2.6,1.0,1.1,0.0,0.6666666666666666,away win
Denmark,Faroe Islands,0.8,0.2,2.5,0.6,0.9,1.9,1.0,0.0,home win
Austria,Israel,0.4,0.5,1.1,1.2,2.1,2.0,0.38461538461538464,0.23076923076923078,home win
England,Albania,0.7,0.5,2.5,0.4,1.2,1.0,1.0,0.0,home win
Andorra,Poland,0.2,0.4,0.8,2.3,2.5,1.2,0.0,1.0,away win
Hungary,San Marino,0.2,0.0,0.7,1.4,0.2,4.3,1.0,0.0,home win
Uruguay,Argentina,0.4,0.8,1.1,1.1,2.0,0.3,0.29444444444444445,0.46111111111111114,away win
Zambia,Mauritania,0.3,0.3,0.9,1.2,0.7,1.3,1.0,0.0,home win
Equatorial Guinea,Tunisia,0.5,0.7,1.1,1.1,1.8,0.6,0.16666666666666666,0.6666666666666666,home win
Cape Verde,Central African Republic,0.4,0.1,1.0,0.9,0.5,2.0,0.0,0.0,home win
Liberia,Nigeria,0.2,0.5,0.4,1.5,1.0,0.7,0.058823529411764705,0.7647058823529411,away win
Malawi,Cameroon,0.2,0.6,0.7,1.6,1.5,0.7,0.125,0.5,away win
Ivory Coast,Mozambique,0.7,0.2,1.8,0.6,0.5,1.0,0.6666666666666666,0.0,home win
Bosnia and Herzegovina,Finland,0.2,0.3,0.9,0.9,0.5,1.0,0.5,0.25,away win
France,Kazakhstan,0.5,0.0,1.9,1.1,0.7,2.1,1.0,0.0,home win
Wales,Belarus,0.3,0.1,0.9,1.0,1.0,2.5,0.8333333333333334,0.16666666666666666,home win
Belgium,Estonia,0.7,0.4,2.1,1.0,1.0,1.3,0.8571428571428571,0.14285714285714285,home win
Norway,Latvia,0.6,0.2,1.7,0.8,1.2,2.1,0.6666666666666666,0.3333333333333333,draw
Turkey,Gibraltar,0.3,0.0,1.2,1.8,0.3,4.0,1.0,0.0,home win
Montenegro,Netherlands,0.3,0.8,1.2,1.4,2.9,0.6,0.0,1.0,draw
Mali,Uganda,0.5,0.2,1.4,0.4,0.6,0.8,0.3333333333333333,0.0,home win
Zimbabwe,Ethiopia,0.0,0.4,0.4,1.4,1.4,1.0,0.25,0.5,draw
Ghana,South Africa,0.4,0.7,1.0,0.7,1.4,0.1,0.2857142857142857,0.35714285714285715,home win
Senegal,Congo,0.7,0.2,2.0,0.8,0.8,1.1,0.5555555555555556,0.2222222222222222,home win
DR Congo,Benin,0.4,0.4,1.0,0.8,0.8,0.6,0.8,0.0,home win
Madagascar,Tanzania,0.1,0.4,0.6,1.7,1.0,1.1,0.3333333333333333,0.3333333333333333,draw
Portugal,Serbia,0.6,0.6,2.3,0.9,2.2,0.8,0.42857142857142855,0.0,away win
Luxembourg,Republic of Ireland,0.3,0.3,0.9,1.8,1.5,0.7,0.16666666666666666,0.8333333333333334,away win
Spain,Sweden,0.6,0.6,2.3,1.0,1.5,1.0,0.4117647058823529,0.23529411764705882,home win
Greece,Kosovo,0.4,0.4,1.2,1.1,1.1,1.4,0.3333333333333333,0.0,draw
Croatia,Russia,0.5,0.7,2.3,1.1,1.6,0.8,0.2,0.0,home win
Malta,Slovakia,0.1,0.2,0.9,2.6,0.9,1.4,0.0,0.7777777777777778,away win
Slovenia,Cyprus,0.3,0.1,1.7,1.2,0.3,2.4,0.45454545454545453,0.2727272727272727,home win
Liechtenstein,Romania,0.0,0.3,0.3,4.3,0.9,0.9,0.0,1.0,away win
North Macedonia,Iceland,0.3,0.3,1.7,1.4,1.5,1.4,0.4,0.2,home win
Armenia,Germany,0.2,0.7,0.9,2.0,3.3,0.8,0.0,1.0,away win
Niger,Djibouti,0.2,0.1,0.9,2.4,0.5,2.5,1.0,0.0,home win
Kenya,Rwanda,0.3,0.3,0.9,1.3,0.9,0.7,0.375,0.125,home win
Namibia,Togo,0.4,0.2,1.2,1.3,0.8,1.2,1.0,0.0,away win
Guinea-Bissau,Sudan,0.3,0.3,1.1,1.8,1.2,1.5,1.0,0.0,draw
Northern Ireland,Italy,0.4,0.4,1.1,0.8,1.6,0.9,0.1,0.7,draw
Switzerland,Bulgaria,0.4,0.3,1.6,1.0,1.1,1.2,0.45454545454545453,0.18181818181818182,home win
Scotland,Denmark,0.6,0.9,1.0,0.9,2.7,0.5,0.5882352941176471,0.4117647058823529,home win
Austria,Moldova,0.5,0.1,1.5,1.4,0.4,2.7,0.8571428571428571,0.14285714285714285,home win
Israel,Faroe Islands,0.5,0.2,2.3,2.2,0.9,2.1,0.75,0.0,home win
Albania,Andorra,0.4,0.2,1.1,1.5,0.9,2.6,0.6666666666666666,0.16666666666666666,home win
Poland,Hungary,0.5,0.2,2.8,1.2,1.0,1.4,0.21875,0.625,away win
San Marino,England,0.0,0.7,0.2,4.2,2.9,0.4,0.0,1.0,away win
Algeria,Burkina Faso,0.9,0.4,4.0,0.4,1.2,0.5,0.42857142857142855,0.2857142857142857,draw
Mauritania,Equatorial Guinea,0.3,0.6,0.6,1.4,1.1,0.9,0.3333333333333333,0.6666666666666666,draw
Tunisia,Zambia,0.7,0.4,1.7,0.6,1.1,1.0,0.5714285714285714,0.21428571428571427,home win
Liberia,Central African Republic,0.2,0.1,0.4,1.6,0.5,1.8,0.5,0.0,home win
Nigeria,Cape Verde,0.6,0.5,1.2,0.7,1.1,0.8,0.5,0.0,draw
Mozambique,Malawi,0.2,0.1,0.5,1.3,0.6,2.0,0.22580645161290322,0.41935483870967744,home win
Cameroon,Ivory Coast,0.6,0.7,1.5,0.6,1.9,0.5,0.38095238095238093,0.38095238095238093,home win
Egypt,Gabon,0.7,0.4,1.9,0.5,1.2,1.3,0.6666666666666666,0.0,home win
Libya,Angola,0.2,0.3,0.5,1.5,1.0,0.9,0.3333333333333333,0.3333333333333333,draw
Morocco,Guinea,0.9,0.2,2.2,0.1,1.0,1.4,0.42857142857142855,0.14285714285714285,home win
Lebanon,United Arab Emirates,0.3,0.5,1.2,1.3,2.3,0.9,0.1,0.6,away win
Iraq,South Korea,0.3,0.7,1.4,1.0,1.9,0.7,0.05,0.35,away win
Syria,Iran,0.2,0.9,1.4,1.7,2.8,0.3,0.037037037037037035,0.5555555555555556,away win
China,Australia,0.6,0.8,2.5,1.1,2.1,0.4,0.36363636363636365,0.5454545454545454,draw
Vietnam,Saudi Arabia,0.2,0.9,1.3,1.6,2.3,0.3,0.0,1.0,away win
Oman,Japan,0.6,0.8,1.6,1.0,3.8,0.5,0.07692307692307693,0.6923076923076923,away win
Jamaica,United States,0.2,0.7,0.7,1.2,1.4,0.4,0.10344827586206896,0.6206896551724138,draw
Canada,Mexico,0.4,0.5,1.4,0.7,1.4,1.0,0.09375,0.65625,home win
Costa Rica,Honduras,0.2,0.1,0.5,0.8,0.7,2.0,0.3333333333333333,0.3,home win
Panama,El Salvador,0.4,0.1,1.7,1.5,0.3,1.1,0.32558139534883723,0.3953488372093023,home win
Bosnia and Herzegovina,Ukraine,0.2,0.3,0.8,1.0,1.2,1.4,0.0,0.0,away win
Finland,France,0.4,0.5,0.8,0.9,2.4,1.1,0.1,0.9,away win
Wales,Belgium,0.4,0.7,1.4,1.1,2.1,1.1,0.35714285714285715,0.42857142857142855,draw
Czech Republic,Estonia,0.4,0.4,1.7,1.0,0.9,1.2,1.0,0.0,home win
Gibraltar,Latvia,0.0,0.2,0.3,4.3,1.2,1.9,0.3333333333333333,0.6666666666666666,away win
Montenegro,Turkey,0.2,0.4,1.2,1.5,1.8,1.8,0.0,0.3333333333333333,away win
Netherlands,Norway,0.7,0.5,2.8,0.8,1.4,0.8,0.42857142857142855,0.23809523809523808,home win
Bolivia,Uruguay,0.3,0.4,1.0,2.0,1.0,1.1,0.1590909090909091,0.6818181818181818,home win
Venezuela,Peru,0.1,0.3,0.7,1.7,1.2,1.2,0.2222222222222222,0.6111111111111112,away win
